OpportunityServiceLine,ClientSector,AccountName,ProspectClientName,OpportunityName,Stage,ProbaOfWin,EffectiveOpenDate,AnticipatedWinDate,EffectiveCloseDate,OpportunityPartnerName,PursuitLeaderName,ManagedByName,PursuitTeamName,IdentifiedByName,PACEStatus,RelatedEngagements,Currency,TotalValueOfPotentialSale,TotalValueTND,OpportunitySubSL,OriginalOpportunityID,OpportunityID,MS,SSL1,Country,Region
sat,Health,Williams-Watson/James Palmer,Williams-Watson/James Palmer,Implemented 6thgeneration monitoring,Identify,15,2023-12-26,2021-01-15,,Sylvia Huff,Kevin Cortez,Casey Ramsey%,Morgan Marquez,Jon Thompson,,,USD,52.59647746925343,52.59647746925343,sat,E69117102,E69117102-446,GPS,Transactions & Corporate Finance,Burkina Faso,Afrique
sat,Wealth & Asset Management,Collins-Mccarty/Rhonda Le,Collins-Mccarty/Rhonda Le,User-centric tertiary support,Pursue,50,2023-01-18,2023-11-23,,Devin Brown MD,Claudia Clark,Carl Jordan%,Amy Sanders MD,Stacie Daniels,,,EUR,91.59991079662244,91.59991079662244,sat,E69288868,E69288868-447,FS,Transactions & Corporate Finance,Danemark,Europe
sat,Telecommunications,"Kaufman, Fisher and Obrien/Michelle Hernandez","Kaufman, Fisher and Obrien/Michelle Hernandez",Up-sized executive functionalities,Declined,20,2022-06-30,2023-09-10,,Angel Chavez,Ian Roth,Travis Hicks%,Heather Mclaughlin,Savannah Ryan,,,USD,77.55213120698286,77.55213120698286,sat,E67244989,E67244989-448,TMT,Transactions & Corporate Finance,Pakistan,Asie
tax,Defense,Davis-Underwood/Jasmine Singh,Davis-Underwood/Jasmine Singh,Automated empowering framework,Won,5,2023-07-29,2023-06-13,2023-01-15 00:00:00,James Love,Kevin Rodriguez,Beth Irwin%,Debra Martin,Robert Weber,approved,,USD,87.41637984170862,87.41637984170862,tax,E68868514,E68868514-449,GPS,GCR,Guinée,Afrique
assurance,Technology,Garcia-Nunez/Nathan Evans,Garcia-Nunez/Nathan Evans,Inverse homogeneous intranet,Declined,20,2023-09-18,2022-11-13,,Debra Guerra,Austin Chang,Erin Johnson%,Casey Peters,Joseph Allen,,,EUR,78.16687345777274,78.16687345777274,assurance,E63110874,E63110874-450,TMT,FAAS,Lettonie,Europe
assurance,Insurance,"Sharp, Bishop and Hansen/Zachary Li","Sharp, Bishop and Hansen/Zachary Li",Cross-platform transitional info-mediaries,Qualify,30,2023-08-03,2021-06-24,,Emily Wallace,Amy Hendrix,Jennifer Anderson%,Christopher Smith,Logan Mann,,,USD,51.4661739377433,51.4661739377433,assurance,E61081454,E61081454-451,FS,Forensics,Bénin,Afrique
tax,Wealth & Asset Management,Hendricks-Murray/Kathy Marks,Hendricks-Murray/Kathy Marks,Synergized systemic firmware,Closing,100,2023-01-08,2022-04-14,,Laura Sanchez,Zachary Smith,Kelly Baker MD%,Dave Hall,Nancy Mathews,,,USD,68.68175369765929,68.68175369765929,tax,E62095555,E62095555-452,FS,International Tax Transaction Services,Koweït,Asie
sat,Banking & Capital Markets,"Frazier, Jenkins and Black/Elizabeth Morrison","Frazier, Jenkins and Black/Elizabeth Morrison",Right-sized dynamic application,Qualify,40,2021-01-14,2023-11-04,,Justin Miller,Patricia Williamson,Teresa Smith%,Mrs. Diane White,Jonathon Shannon,,,USD,50.879221201552426,50.879221201552426,sat,E64264754,E64264754-453,FS,Transactions & Corporate Finance,Qatar,Asie
tax,Technology,Nelson-Kerr/Cory Garrison,Nelson-Kerr/Cory Garrison,Cloned encompassing process improvement,Lost,5,2023-01-20,2021-09-12,,Ryan Powell,Joshua Peterson,Heather Mcbride%,Chad Gibson,Brittany Sanchez,,,EUR,64.03647023454052,64.03647023454052,tax,E66060717,E66060717-454,TMT,GCR,Grèce,Europe
sat,Telecommunications,Bruce-Williams/Michael Frey,Bruce-Williams/Michael Frey,Inverse static orchestration,Qualify,45,2021-01-14,2021-10-24,,Bryan Foster,Molly Armstrong,Lawrence Holt%,Lori Murphy,Jeremiah Sheppard,,,EUR,83.03169871964013,83.03169871964013,sat,E69937965,E69937965-455,TMT,EY-P,Suisse,Europe
assurance,startup,Martinez-Jimenez/Michael Moses,Martinez-Jimenez/Michael Moses,Programmable clear-thinking website,Pursue,55,2023-05-23,2021-06-18,,Nancy Whitaker,Danielle Brown,Barbara Lloyd%,Sara Carter,Katherine Barrett,,,USD,85.08095641557685,85.08095641557685,assurance,E67413067,E67413067-456,Private,Finance,Arabie saoudite,Asie
tax,Telecommunications,Ayala-Singleton/John Mcdonald,Ayala-Singleton/John Mcdonald,Organized reciprocal hierarchy,Won,20,2021-03-06,2021-08-02,2023-09-16 00:00:00,Steven Rice DDS,Steven Hill,Patrick Pratt%,Mark Lewis,Jennifer Kelly,approved,,USD,62.15107307663628,62.15107307663628,tax,E66716606,E66716606-457,TMT,PAS,Gabon,Afrique
consulting,startup,Choi-Moody/Brittany Simmons,Choi-Moody/Brittany Simmons,Multi-layered reciprocal model,Qualify,30,2022-02-17,2023-05-01,,Lisa Rose,Carol Ortiz,Raymond Chan%,Daniel Pacheco,Joshua Williams,,,USD,53.58303729350713,53.58303729350713,consulting,E65523631,E65523631-458,Private,Technology,Côte d’Ivoire,Afrique
assurance,startup,"Henry, Willis and Schmidt/Jerome Miller","Henry, Willis and Schmidt/Jerome Miller",Stand-alone composite groupware,Won,100,2022-08-08,2021-08-14,2021-07-15 00:00:00,Patricia Murphy DVM,Patrick Mcclure,Patricia Haynes%,Edward Myers,Kelly Hart,approved,,USD,73.03688387828419,73.03688387828419,assurance,E61691171,E61691171-459,Private,Audit & Governance,Madagascar,Afrique
assurance,Banking & Capital Markets,Simmons and Sons/John Patterson,Simmons and Sons/John Patterson,Configurable upward-trending application,Won,100,2023-11-29,2023-12-20,2021-03-06 00:00:00,Susan Lambert,Jose Cook,Carol Jones%,Emily Charles,Gina Johnson,approved,,USD,67.46004780663253,67.46004780663253,assurance,E69664228,E69664228-460,FS,FAAS,Lesotho,Afrique
tax,Banking & Capital Markets,Simmons LLC/Robert Harris,Simmons LLC/Robert Harris,Profound analyzing core,Qualify,35,2022-04-22,2023-03-25,,Jacob Smith,Laurie Newman,Jill Green%,Michelle Kennedy,Ann Fuller MD,,,USD,68.04565824431407,68.04565824431407,tax,E68616126,E68616126-461,FS,International Tax Transaction Services,Égypte,Afrique
sat,Telecommunications,Carpenter Group/Jill Jones,Carpenter Group/Jill Jones,Multi-lateral leadingedge protocol,Declined,20,2023-08-13,2021-12-23,,Larry Matthews,Joseph Morgan,Christine Miller%,William Jensen,Christina Mitchell,,,EUR,89.05248133268799,89.05248133268799,sat,E68914701,E68914701-462,TMT,Transactions & Corporate Finance,France,Europe
assurance,startup,Smith and Sons/Zachary Price,Smith and Sons/Zachary Price,Innovative asymmetric toolset,Lost,5,2022-11-19,2022-07-31,,Alicia Ortega,Kenneth Robertson,Jillian Garcia%,Megan Scott,Kimberly Gould,,,USD,78.46917992331376,78.46917992331376,assurance,E62521681,E62521681-463,Private,Finance,Soudan,Afrique
assurance,Media & Entertainment,Brown-Kelly/Megan Edwards,Brown-Kelly/Megan Edwards,Digitized responsive project,Declined,100,2022-02-22,2022-05-17,,Michele Hawkins,Kristin Stone,Paul Singleton%,Stephanie Blanchard,Brittany Harmon,,,USD,94.21500550471178,94.21500550471178,assurance,E61424301,E61424301-464,TMT,Technology Assurance,Angola,Afrique
sat,Defense,Oliver-Chaney/Jessica Medina,Oliver-Chaney/Jessica Medina,Customer-focused multimedia productivity,Qualify,35,2021-03-25,2022-10-22,,Nicole Chen,Trevor Taylor,Vickie Burke%,Rebecca Richard,Kelly Baker,,,USD,81.44788538964912,81.44788538964912,sat,E68631894,E68631894-465,GPS,Transactions & Corporate Finance,Lesotho,Afrique
assurance,Telecommunications,Barnes-Ryan/Donna Martin,Barnes-Ryan/Donna Martin,Front-line systematic benchmark,Identify,20,2023-12-20,2023-03-08,,Deborah Rangel,Frederick Fitzgerald,Courtney Walsh%,Erin Adams,Joel Wright,,,USD,70.3422940623448,70.3422940623448,assurance,E69079573,E69079573-466,TMT,Audit & Governance,Togo,Afrique
consulting,startup,"Sparks, Hawkins and Boone/Adam Paul","Sparks, Hawkins and Boone/Adam Paul",Organized encompassing productivity,Closing,75,2023-12-11,2021-11-15,,Richard Spencer,Eric Moyer,Andrea Case%,Ashley Johnson,Jennifer Krause,,,USD,95.82920767204885,95.82920767204885,consulting,E66071392,E66071392-467,Private,Sustainability,Égypte,Afrique
consulting,Infrastructure,Cardenas LLC/Jennifer Mason,Cardenas LLC/Jennifer Mason,Persevering fault-tolerant contingency,Pursue,60,2022-02-20,2021-11-17,,Howard Foley,Kristin Jennings,Stephen Cooper%,Bradley Stephens,Cheryl Morris,,,USD,86.40228997579621,86.40228997579621,consulting,E63057466,E63057466-468,GPS,Technology Assurance,Arabie saoudite,Asie
consulting,startup,Juarez-Conner/William Cardenas,Juarez-Conner/William Cardenas,Exclusive systematic data-warehouse,Closing,5,2022-01-07,2023-12-06,,Michelle Dixon,Mitchell Herring,Wyatt Warner%,David Galloway,Alan Williams,,,EUR,63.33253713371478,63.33253713371478,consulting,E68387935,E68387935-469,Private,Cybersecurity,Suisse,Europe
sat,Insurance,"Dennis, Smith and Miller/Erin Allison","Dennis, Smith and Miller/Erin Allison",Managed zero-defect task-force,Closing,100,2023-08-18,2021-10-05,,Luke Gentry,Cynthia Wheeler,Ashley Lopez%,Kristin Phillips,Alyssa May,,,EUR,95.77201898238124,95.77201898238124,sat,E64742866,E64742866-470,FS,Transactions & Corporate Finance,Pologne,Europe
consulting,Banking & Capital Markets,Brown-Stevenson/Shannon Lam,Brown-Stevenson/Shannon Lam,Grass-roots homogeneous throughput,Lost,100,2023-05-26,2023-02-14,,Erica Adams,Amy Warren,Nancy Ward%,Sandra Obrien,John Delacruz,,,EUR,52.151170317281974,52.151170317281974,consulting,E62435839,E62435839-471,FS,Customer & Growth,Suisse,Europe
tax,startup,Howell PLC/Anita Powers,Howell PLC/Anita Powers,Exclusive 24hour data-warehouse,Pursue,45,2022-09-14,2023-10-23,,Ryan Sandoval,Kevin Heath,Cassie Wallace%,Nicholas Hernandez,Amber Lam,,,EUR,59.05909017896492,59.05909017896492,tax,E67242968,E67242968-472,Private,GCR,Pays-Bas,Europe
tax,startup,"Washington, Sanchez and Campbell/Caitlyn Hawkins","Washington, Sanchez and Campbell/Caitlyn Hawkins",Innovative static conglomeration,Pursue,65,2022-02-27,2021-10-01,,Derrick Haynes,Shannon Johnson,William Anderson%,Charles Davis,Anthony Kidd,,,USD,70.69494549308345,70.69494549308345,tax,E66299364,E66299364-473,Private,PAS,Guinée,Afrique
consulting,startup,Morrison-Logan/Elizabeth Simon,Morrison-Logan/Elizabeth Simon,Organic encompassing architecture,Pursue,65,2022-09-20,2021-01-17,,Joshua Watson,Diana Powell,William Guzman%,Mary Gates,Terry Garner,,,USD,72.31052206090487,72.31052206090487,consulting,E65842894,E65842894-474,Private,Sustainability,Guinée,Afrique
sat,startup,Smith Ltd/Kathleen Brown,Smith Ltd/Kathleen Brown,Exclusive actuating encoding,Lost,5,2022-06-28,2023-08-31,,Michael Young,Anthony Rodriguez,John Wallace%,Amanda Martin,Kelly Morgan,,,EUR,76.12728169182421,76.12728169182421,sat,E67171201,E67171201-475,Private,Transactions & Corporate Finance,Danemark,Europe
tax,Wealth & Asset Management,Mendoza-Glover/Brandi Castro,Mendoza-Glover/Brandi Castro,Universal optimizing challenge,Won,100,2021-09-12,2021-04-02,2022-08-16 00:00:00,Jonathan Jones,Nancy Aguilar,Noah Murphy%,Trevor Noble DVM,Catherine Adams,approved,,USD,75.2136680467552,75.2136680467552,tax,E63503530,E63503530-476,FS,GCR,Sénégal,Afrique
tax,Defense,Davis-Valencia/Adam Rivera,Davis-Valencia/Adam Rivera,Configurable modular benchmark,Won,5,2022-06-22,2022-03-08,2023-02-12 00:00:00,Kim Fowler,Eric Lambert,Vanessa King%,Jason Dunn,Jessica Mitchell,approved,,USD,77.12677452275605,77.12677452275605,tax,E61491341,E61491341-477,GPS,Indirect,Congo Brazzaville,Afrique
assurance,Telecommunications,"Harris, Green and Daniels/Jason Hudson","Harris, Green and Daniels/Jason Hudson",Enhanced directional approach,Identify,20,2021-05-14,2021-11-09,,Brian Love,David Jordan,Jason Thomas%,Caitlin Smith,Ryan Pierce,,,USD,94.30387894761715,94.30387894761715,assurance,E65697087,E65697087-478,TMT,FAAS,Madagascar,Afrique
tax,Telecommunications,Peterson-Anderson/Kathleen Gonzalez,Peterson-Anderson/Kathleen Gonzalez,Extended zero-defect product,Qualify,30,2021-01-27,2021-08-29,,Robert Carpenter,Kevin Harris,April Hanna%,Jessica Potts,Justin Harrell,,,USD,76.40017016414998,76.40017016414998,tax,E64170362,E64170362-479,TMT,GCR,Qatar,Asie
consulting,Defense,Williams Inc/Sheryl Hughes,Williams Inc/Sheryl Hughes,Quality-focused encompassing contingency,Lost,100,2022-10-08,2022-07-21,,Kathleen Hernandez,Patricia Andersen,Kim Brooks%,April Chapman,Jasmine Owen,,,EUR,67.5524104209357,67.5524104209357,consulting,E61456483,E61456483-480,GPS,Risk,Allemagne,Europe
tax,startup,Rodriguez Group/Lori Rodriguez,Rodriguez Group/Lori Rodriguez,Advanced 3rdgeneration knowledgebase,Qualify,25,2023-08-22,2023-01-12,,Alexander Lee,Kathryn Foster,Aaron Hamilton%,Albert Smith,Amber Lee,,,EUR,75.39993428003703,75.39993428003703,tax,E68520253,E68520253-481,Private,GCR,Danemark,Europe
tax,Technology,Roberts PLC/Rebecca Kelly,Roberts PLC/Rebecca Kelly,Sharable methodical benchmark,Won,20,2023-11-29,2023-12-31,2022-12-11 00:00:00,Janet Brown,Christopher Simmons,Victor Simpson%,Melissa Hernandez,Dustin Johnson,approved,,USD,88.50409618600622,88.50409618600622,tax,E67917560,E67917560-482,TMT,PAS,Jordanie,Asie
tax,startup,Allen and Sons/Raymond Wheeler,Allen and Sons/Raymond Wheeler,Switchable responsive analyzer,Qualify,35,2022-09-04,2021-01-11,,John Watts,David Shields,Jeffrey Giles%,Kimberly Dixon,Travis Tucker,,,EUR,89.40081533291834,89.40081533291834,tax,E61256108,E61256108-483,Private,PAS,Danemark,Europe
sat,Defense,Edwards-Gutierrez/Herbert Brown,Edwards-Gutierrez/Herbert Brown,User-friendly motivating knowledge user,Qualify,40,2022-04-23,2023-09-25,,Dana Brooks,Susan Sanchez,Emily Mendez%,Anthony Bonilla,Nicholas Stanley,,,USD,71.0510340704889,71.0510340704889,sat,E67704354,E67704354-484,GPS,Transactions & Corporate Finance,Égypte,Afrique
consulting,Infrastructure,Zamora-Lewis/Melanie Sullivan,Zamora-Lewis/Melanie Sullivan,Total bi-directional protocol,Closing,100,2022-12-28,2022-05-08,,Jerry Reynolds,Patrick Young,Mrs. Barbara Phillips%,Sandra Lang,Martin Smith,,,TND,72.56276344714642,72.56276344714642,consulting,E68791657,E68791657-485,GPS,Sustainability,Tunisie,Tunisia
assurance,startup,Flores-Hall/Hannah Chan,Flores-Hall/Hannah Chan,Synchronized dedicated flexibility,Qualify,50,2021-01-08,2021-04-18,,Raven Brooks,Courtney Rogers,Craig Riley%,Ryan Martin MD,Brent Miller,,,USD,88.90215510887484,88.90215510887484,assurance,E62253675,E62253675-486,Private,Technology Assurance,Liban,Asie
assurance,Wealth & Asset Management,"Hall, Duke and Arnold/Melissa Anderson","Hall, Duke and Arnold/Melissa Anderson",Ergonomic coherent middleware,Identify,20,2022-02-05,2021-06-06,,Casey Solomon,Robert Kelly,Walter King%,Anthony Aguirre,Carla Russell PhD,,,EUR,99.75835828474288,99.75835828474288,assurance,E67751848,E67751848-487,FS,FAAS,Danemark,Europe
consulting,startup,Esparza PLC/Scott Browning,Esparza PLC/Scott Browning,Team-oriented heuristic paradigm,Pursue,75,2022-07-21,2021-07-10,,Randy Simpson,Michael Salinas,Melissa Hensley%,Donald Powell,Sharon Chavez,,,EUR,68.93591922583583,68.93591922583583,consulting,E69221372,E69221372-488,Private,Technology,Espagne,Europe
consulting,Banking & Capital Markets,Martin Inc/Mr. Terry Booker,Martin Inc/Mr. Terry Booker,Decentralized scalable data-warehouse,Declined,20,2023-10-18,2022-09-04,,Brooke Lloyd,Tina Hudson,Stacy Brewer%,Diana Lopez,Tiffany Martin,,,USD,64.37256793030953,64.37256793030953,consulting,E66868292,E66868292-489,FS,Sustainability,Qatar,Asie
tax,startup,Roman-Cortez/Colleen Snyder,Roman-Cortez/Colleen Snyder,Devolved exuding focus group,Closing,75,2022-12-17,2023-09-10,,Tara Kelley,Christina Harvey,John Gutierrez%,Elizabeth Ray,Dr. Cassandra Elliott DDS,,,USD,76.54929563990497,76.54929563990497,tax,E65780922,E65780922-490,Private,Law,Qatar,Asie
consulting,startup,Monroe PLC/Raymond Johnson,Monroe PLC/Raymond Johnson,Integrated non-volatile matrix,Pursue,30,2023-07-16,2023-05-23,,Anthony Blackburn,Danielle Reynolds,Charles Stone%,Trevor Simon,Steven Smith,,,USD,89.59474614506163,89.59474614506163,consulting,E61433951,E61433951-491,Private,Sustainability,Éthiopie,Afrique
tax,Defense,"Nguyen, Petty and Holt/Laura Smith","Nguyen, Petty and Holt/Laura Smith",Extended interactive intranet,Won,100,2021-08-16,2022-05-21,2022-12-07 00:00:00,Jonathan White,Susan Little,Christian Andrews%,Mr. Julian Torres,Steven Owens,approved,,USD,96.81062960315978,96.81062960315978,tax,E63347185,E63347185-492,GPS,GCR,Burkina Faso,Afrique
assurance,Health,Meyer-Mcdaniel/Jason Hammond,Meyer-Mcdaniel/Jason Hammond,Customizable client-driven policy,Identify,20,2022-04-21,2023-12-28,,Lori Massey,Jason Orozco,Andrea White%,Carla Molina,Richard Phelps,,,EUR,54.889537312237195,54.889537312237195,assurance,E65102278,E65102278-493,GPS,Forensics,Pays-Bas,Europe
consulting,startup,Flores-Anderson/Joseph Zuniga,Flores-Anderson/Joseph Zuniga,Grass-roots modular migration,Closing,75,2022-01-19,2023-08-18,,Breanna Elliott,David Garcia,Steven Gibson%,Karen Norton,Adam Simpson,,,USD,88.6564769957493,88.6564769957493,consulting,E68333148,E68333148-494,Private,Strategy & Transformation,Nigeria,Afrique
assurance,Banking & Capital Markets,Gordon-Olson/Audrey Wilkinson,Gordon-Olson/Audrey Wilkinson,Up-sized well-modulated software,Won,100,2023-09-18,2021-05-15,2023-06-02 00:00:00,Mrs. Sarah Schmidt,Madison Kim,Nathan Garcia%,Natalie Jennings,Matthew Smith,approved,,USD,86.35706655206639,86.35706655206639,assurance,E64088669,E64088669-495,FS,Finance,Koweït,Asie
sat,Defense,Johnson-Fernandez/Gina Wilson,Johnson-Fernandez/Gina Wilson,Customer-focused stable array,Declined,20,2023-04-06,2021-08-13,,Raymond Davis,Ryan Reynolds,Kenneth Wheeler%,Allison Hancock,Erik Ortega,,,USD,97.06730252677255,97.06730252677255,sat,E65396353,E65396353-496,GPS,Transactions & Corporate Finance,Arabie saoudite,Asie
sat,Banking & Capital Markets,"Lindsey, Thomas and Ortiz/Michael Ingram","Lindsey, Thomas and Ortiz/Michael Ingram",Multi-layered zero-defect installation,Lost,100,2023-06-23,2021-01-21,,Michael Benjamin,Mark Carter,Rebecca Perkins%,Mary Smith,Timothy Mullins,,,USD,71.0626452143837,71.0626452143837,sat,E62109659,E62109659-497,FS,Transactions & Corporate Finance,Togo,Afrique
assurance,Defense,"Sawyer, Torres and Spencer/Mark Bonilla","Sawyer, Torres and Spencer/Mark Bonilla",Programmable bifurcated projection,Qualify,25,2022-11-16,2023-06-04,,Ryan Sexton,William Adams,Tara Simpson%,Megan Morris,Bradley Dean,,,EUR,69.46355926665333,69.46355926665333,assurance,E61856028,E61856028-498,GPS,Other Assurance,Pologne,Europe
tax,Wealth & Asset Management,"Curry, Johnson and Russo/Kelly Leach","Curry, Johnson and Russo/Kelly Leach",Fundamental dynamic functionalities,Lost,20,2021-01-20,2022-07-31,,Robert Peck,Michael Sanders,Corey Johnson%,Brian Novak,Frank Bryant,,,USD,79.70937375131382,79.70937375131382,tax,E66578331,E66578331-499,FS,Law,Liban,Asie
consulting,Health,Joseph-Butler/Elizabeth Powell,Joseph-Butler/Elizabeth Powell,Enhanced system-worthy monitoring,Qualify,50,2021-09-17,2021-03-31,,Daniel Harris,Jack Shaw,Terry Smith%,Timothy Johnson,Kelly Wood,,,EUR,94.20856695076961,94.20856695076961,consulting,E63264165,E63264165-500,GPS,Sustainability,Lettonie,Europe
tax,startup,Ayala-Becker/Stefanie Sullivan,Ayala-Becker/Stefanie Sullivan,Monitored upward-trending capability,Closing,100,2023-06-10,2023-01-26,,Regina Beck,Nancy Rivera,Austin Harris%,Steven Gutierrez,Yolanda Mcdonald,,,EUR,55.821725928887766,55.821725928887766,tax,E61132445,E61132445-162,Private,GCR,Allemagne,Europe
consulting,Telecommunications,Sawyer Group/Dylan Young,Sawyer Group/Dylan Young,Open-architected 24hour time-frame,Lost,5,2022-01-18,2022-08-21,,Christopher Palmer,Timothy Carey,Randall Fernandez%,Amy Jacobs,Felicia Lyons,,,USD,67.464428574643,67.464428574643,consulting,E61029894,E61029894-20,TMT,Sustainability,Mauritanie,Afrique
consulting,startup,Ferguson-Wells/Lori Johnson,Ferguson-Wells/Lori Johnson,Operative 5thgeneration access,Declined,5,2022-04-19,2022-12-05,,Mr. Brian Jones,Dylan Mays,Steven Anderson%,Laura Blevins,Daniel Zamora,,,USD,69.70430224807188,69.70430224807188,consulting,E69570126,E69570126-205,Private,Sustainability,Lesotho,Afrique
tax,Defense,"Nguyen, Petty and Holt/Laura Smith","Nguyen, Petty and Holt/Laura Smith",Extended interactive intranet,Won,100,2021-08-16,2022-05-21,2022-12-07 00:00:00,Jonathan White,Susan Little,Christian Andrews%,Mr. Julian Torres,Steven Owens,approved,,USD,96.81062960315978,96.81062960315978,tax,E63347185,E63347185-492,GPS,GCR,Burkina Faso,Afrique
tax,Technology,Roberts PLC/Rebecca Kelly,Roberts PLC/Rebecca Kelly,Sharable methodical benchmark,Won,20,2023-11-29,2023-12-31,2022-12-11 00:00:00,Janet Brown,Christopher Simmons,Victor Simpson%,Melissa Hernandez,Dustin Johnson,approved,,USD,88.50409618600622,88.50409618600622,tax,E67917560,E67917560-482,TMT,PAS,Jordanie,Asie
tax,Defense,"Mcclure, Harrington and Garcia/Lauren Russell","Mcclure, Harrington and Garcia/Lauren Russell",Enhanced demand-driven project,Won,5,2022-09-01,2021-06-14,2022-04-22 00:00:00,Christopher Neal,Michelle Roberts,Robin Thompson%,Charles Dudley,Randy Nicholson,approved,,EUR,70.71669291814057,70.71669291814057,tax,E67897499,E67897499-215,GPS,Law,Suisse,Europe
assurance,Defense,"Welch, Bell and Long/Elizabeth Newman","Welch, Bell and Long/Elizabeth Newman",Realigned foreground portal,Pursue,60,2023-02-04,2022-07-07,,Victoria Martin,Kelsey Howard,Pamela Evans%,Shelby Holmes,Darin Diaz,,,USD,76.30703199399697,76.30703199399697,assurance,E66296829,E66296829-137,GPS,Forensics,Bénin,Afrique
consulting,startup,"Henderson, Chase and Warner/Mallory Young","Henderson, Chase and Warner/Mallory Young",Devolved global instruction set,Closing,75,2021-03-06,2023-03-24,,Tammy Gordon,Todd Lee,Alexis Ellis%,Barbara Bennett,David Baker,,,USD,76.8062437817845,76.8062437817845,consulting,E67587753,E67587753-387,Private,Strategy & Transformation,Jordanie,Asie
tax,Banking & Capital Markets,Munoz Inc/Tiffany Simpson,Munoz Inc/Tiffany Simpson,Persistent asynchronous workforce,Lost,20,2021-07-06,2021-08-28,,Robert Martin,Joseph Barnes,Laurie Sims%,Dana Wood,Greg Silva,,,USD,68.83669908576059,68.83669908576059,tax,E61837412,E61837412-222,FS,BTS,Guinée,Afrique
assurance,Banking & Capital Markets,Davis-Castillo/Jacob Tate,Davis-Castillo/Jacob Tate,Up-sized impactful protocol,Won,100,2022-01-02,2022-05-05,2023-03-27 00:00:00,Alex Stewart MD,Eric Foley,Jasmine Fitzgerald%,Amber Salas,Anne Reynolds,approved,,USD,96.39629793049471,96.39629793049471,assurance,E65888639,E65888639-347,FS,CCaSS,Kenya,Afrique
