OpportunityServiceLine,ClientSector,AccountName,ProspectClientName,OpportunityName,Stage,ProbaOfWin,EffectiveOpenDate,AnticipatedWinDate,EffectiveCloseDate,OpportunityPartnerName,PursuitLeaderName,ManagedByName,PursuitTeamName,IdentifiedByName,PACEStatus,RelatedEngagements,Currency,TotalValueOfPotentialSale,TotalValueTND,OpportunitySubSL,OriginalOpportunityID,OpportunityID,MS,SSL1,Country,Region
consulting,Banking & Capital Markets,Chapman-Reyes/Joseph Kelly,Chapman-Reyes/Joseph Kelly,Open-architected cohesive open system,Lost,20,2022-03-21,2023-03-08,,Martha Harper,Mary Harris,Michael Peterson II%,Steve Henderson,Dr. Kenneth Wang PhD,,,USD,55.15695589885828,55.15695589885828,consulting,E61992748,E61992748-337,FS,Sustainability,Togo,Afrique
sat,Health,Padilla-Collins/Troy Murphy,Padilla-Collins/Troy Murphy,Up-sized secondary secured line,Closing,5,2022-03-03,2022-12-29,,Monica Flores,Kelly Soto,Natalie Price%,Samuel Ramirez,Jennifer Jordan,,,USD,56.61824449909405,56.61824449909405,sat,E61040845,E61040845-338,GPS,EY-P,Mauritanie,Afrique
assurance,Banking & Capital Markets,Johnson-Patrick/Mrs. Melissa Elliott,Johnson-Patrick/Mrs. Melissa Elliott,Phased dedicated archive,Qualify,45,2023-08-07,2023-12-10,,Sarah Weber,Edward Powers,Jesse Davis%,Ashley Dixon,Barbara Smith,,,USD,56.72232093176834,56.72232093176834,assurance,E61665803,E61665803-339,FS,Audit & Governance,République démocratique du Congo,Afrique
assurance,Infrastructure,Baker-Solis/Kathy Anderson,Baker-Solis/Kathy Anderson,Mandatory foreground structure,Lost,100,2021-09-29,2022-08-13,,Stephanie Ponce,Frederick Costa,Alexander Nguyen%,Andrea Smith,Patrick Ellis,,,USD,65.2429277285057,65.2429277285057,assurance,E61359334,E61359334-340,GPS,Other Assurance,Liban,Asie
assurance,startup,"Wilson, Schmidt and Patterson/Kayla Abbott","Wilson, Schmidt and Patterson/Kayla Abbott",Monitored multimedia interface,Lost,20,2023-02-18,2023-08-18,,Evan Evans,Tyler Robertson,Betty Walters%,Tiffany White,Angela Ruiz,,,EUR,92.80837466996708,92.80837466996708,assurance,E63559205,E63559205-341,Private,Audit & Governance,Pologne,Europe
sat,Insurance,Miller Inc/Julie Wilson,Miller Inc/Julie Wilson,Inverse motivating superstructure,Won,100,2021-10-20,2022-05-17,2022-06-25,Debra Collier,Benjamin Simpson,Bobby Bowen%,Michael Booth,Lisa Powell,approved,,EUR,75.99849842169193,75.99849842169193,sat,E69240576,E69240576-342,FS,Transactions & Corporate Finance,Belgique,Europe
assurance,Telecommunications,"Marks, Guzman and Griffith/Tiffany Glass","Marks, Guzman and Griffith/Tiffany Glass",Pre-emptive analyzing success,Won,20,2022-03-03,2022-11-13,2023-02-21,Bryan Wallace,Christina Ball,Regina Tate%,Angela Butler,Michael Jordan,approved,,USD,70.72193277071122,70.72193277071122,assurance,E66699388,E66699388-343,TMT,Finance,Égypte,Afrique
tax,Insurance,Rodriguez Inc/Jerome Martin,Rodriguez Inc/Jerome Martin,Cross-platform mission-critical hardware,Lost,100,2021-12-31,2022-09-17,,Lisa Patterson,Bryan Melendez,Samantha Tran%,Kimberly Jackson,Ryan Reed,,,EUR,56.10593188227751,56.10593188227751,tax,E69622451,E69622451-344,FS,Law,Pologne,Europe
consulting,Defense,Sims Inc/Daniel Saunders,Sims Inc/Daniel Saunders,Sharable solution-oriented solution,Closing,75,2022-01-29,2022-04-06,,Thomas Bridges,Pamela Ellis,Clinton Love%,Steven Kelly,Antonio Williams,,,USD,71.47486394700137,71.47486394700137,consulting,E61605944,E61605944-345,GPS,Cybersecurity,Arabie saoudite,Asie
tax,Insurance,Mccoy Inc/Corey Higgins,Mccoy Inc/Corey Higgins,Mandatory solution-oriented task-force,Lost,100,2023-07-12,2024-05-24,,Holly Richardson,Chad Martinez,Jeffrey Duarte%,Mr. Aaron King,Elizabeth Stanton,,,USD,77.8703743507949,77.8703743507949,tax,E69403892,E69403892-346,FS,Indirect,Bénin,Afrique
sat,startup,Gill-Bass/Elizabeth Scott,Gill-Bass/Elizabeth Scott,Realigned asymmetric analyzer,Closing,75,2023-01-27,2023-01-31,,Kathleen Conway,Michael Carson,Barbara Ramirez%,Sean Klein,Evelyn Pham,,,USD,89.36125709962259,89.36125709962259,sat,E62257106,E62257106-347,Private,Transactions & Corporate Finance,Algérie,Afrique
tax,Banking & Capital Markets,Miles-Williams/Emily Dunn,Miles-Williams/Emily Dunn,Adaptive content-based functionalities,Lost,100,2021-10-09,2021-11-10,,Anita Adams,Brian Cuevas,Robert Sosa%,Phillip Kirk,Sandra Reynolds,,,EUR,91.70398598389258,91.70398598389258,tax,E62784831,E62784831-348,FS,PAS,Italie,Europe
consulting,Wealth & Asset Management,Young-Martin/Kim Schneider,Young-Martin/Kim Schneider,Sharable regional strategy,Qualify,20,2021-08-17,2022-03-21,,Melissa Esparza,Emily Russell,Terry Harper%,Luke Zavala,Amanda Lopez,,,USD,82.28193399002694,82.28193399002694,consulting,E63522289,E63522289-349,FS,Customer & Growth,Koweït,Asie
consulting,Telecommunications,Simpson and Sons/Joseph Davis,Simpson and Sons/Joseph Davis,Balanced responsive time-frame,Pursue,65,2023-07-09,2023-11-06,,Paul Fernandez,Zoe Reyes,Evan Williams%,Jamie Griffin,Edward Taylor,,,EUR,61.05894459056557,61.05894459056557,consulting,E61442507,E61442507-350,TMT,Compliance and Resilience,Danemark,Europe
sat,Banking & Capital Markets,Ellison-Luna/Carla Lopez,Ellison-Luna/Carla Lopez,Object-based radical functionalities,Pursue,35,2023-03-22,2023-06-26,,Thomas Roberts,David Long,Teresa Young%,Cheryl Smith,Richard Ramsey,,,EUR,59.54631209331892,59.54631209331892,sat,E65113557,E65113557-351,FS,Transactions & Corporate Finance,Italie,Europe
consulting,Telecommunications,"Bowers, Hernandez and Greer/Joseph Hudson","Bowers, Hernandez and Greer/Joseph Hudson",Inverse needs-based functionalities,Lost,20,2023-05-11,2023-09-04,,Brooke Proctor,Benjamin Jones,Raymond Tapia%,Kim Gaines,Seth Edwards,,,USD,99.92928442131296,99.92928442131296,consulting,E69320108,E69320108-352,TMT,Customer & Growth,Congo Brazzaville,Afrique
consulting,Infrastructure,"Taylor, Olson and Michael/Emily Ruiz","Taylor, Olson and Michael/Emily Ruiz",Customer-focused multi-state core,Closing,75,2023-05-29,2023-06-02,,Lisa Francis,Mr. Carlos Bridges Jr.,Andrew Liu%,Scott Butler,Chelsea Jones,,,EUR,94.50742434998536,94.50742434998536,consulting,E66033674,E66033674-353,GPS,Risk,République tchèque,Europe
assurance,Insurance,"Wise, Reese and Clark/Kelly Hamilton","Wise, Reese and Clark/Kelly Hamilton",Multi-lateral 4thgeneration access,Closing,5,2021-02-12,2021-02-17,,Amy Logan,Daniel Melton,Angela Aguilar%,Clayton Bonilla,Patrick Crawford,,,USD,78.3435986951122,78.3435986951122,assurance,E64757051,E64757051-354,FS,FAAS,Jordanie,Asie
assurance,Banking & Capital Markets,Heath LLC/Denise Craig,Heath LLC/Denise Craig,Universal zero-defect time-frame,Identify,20,2021-11-04,2022-10-24,,Amy Lopez,Patricia Green,Lance Young%,Melissa Vargas,Angela Gonzalez,,,USD,74.9377578109503,74.9377578109503,assurance,E61980983,E61980983-355,FS,Audit & Governance,Qatar,Asie
sat,Media & Entertainment,"Lee, Valentine and Powers/Michael Harrison","Lee, Valentine and Powers/Michael Harrison",Devolved local policy,Declined,5,2023-06-04,2023-12-31,,Charlene Walker,Tyler Melendez,Breanna George%,Debra Moss,Tracy Johnson,,,USD,92.13883715482096,92.13883715482096,sat,E65229738,E65229738-356,TMT,EY-P,Émirats arabes unis,Asie
assurance,Telecommunications,Valdez-King/Elizabeth Perez,Valdez-King/Elizabeth Perez,Business-focused bi-directional functionalities,Declined,20,2023-04-04,2024-02-26,,Jennifer Alexander,Joseph Mccullough,Tonya Gomez%,Linda Schneider,Rachel Garcia,,,USD,83.87062720472854,83.87062720472854,assurance,E67452873,E67452873-357,TMT,Audit & Governance,Mauritanie,Afrique
assurance,Defense,Esparza Group/Steven Woods,Esparza Group/Steven Woods,Programmable empowering core,Pursue,45,2023-08-06,2024-05-16,,Cathy Brown,Michael Hill,Craig Johnson%,William West,Michael Williams,,,USD,90.71276844619624,90.71276844619624,assurance,E63707798,E63707798-358,GPS,Finance,Comores,Afrique
consulting,Media & Entertainment,Rivera PLC/Mitchell Bass,Rivera PLC/Mitchell Bass,Operative 24hour adapter,Won,5,2023-12-29,2024-01-21,2024-04-18,Brandi Martinez DVM,Alan Carroll,Phillip May%,Jessica West,Alex Sanders,approved,,EUR,63.3585608424448,63.3585608424448,consulting,E66391851,E66391851-359,TMT,Sustainability,Angleterre,Europe
consulting,startup,Ross LLC/Nicole Ramos,Ross LLC/Nicole Ramos,Intuitive object-oriented access,Qualify,35,2022-01-23,2022-12-04,,Michelle Edwards,Trevor Ingram,Stephen Huang%,Audrey Jones,Daisy White,,,EUR,92.38135762378036,92.38135762378036,consulting,E61747914,E61747914-360,Private,Supply Chain & Operations,Pays-Bas,Europe
consulting,Telecommunications,"Peterson, Davis and Johnson/Rebecca Garcia","Peterson, Davis and Johnson/Rebecca Garcia",Phased systematic artificial intelligence,Qualify,20,2021-02-08,2021-03-06,,John Johnson,Jennifer Jones MD,Samuel Beck%,Cassandra Graves,Alexander Jones,,,USD,92.52502215445384,92.52502215445384,consulting,E66073993,E66073993-361,TMT,Technology Assurance,Algérie,Afrique
consulting,Infrastructure,Rivera PLC/Monica Vance,Rivera PLC/Monica Vance,Virtual real-time open system,Lost,5,2021-06-21,2022-01-29,,Jason Boyd,Justin Peters,Danielle Scott%,Holly Callahan,Briana Torres,,,USD,56.044089393120124,56.044089393120124,consulting,E67911978,E67911978-362,GPS,Compliance and Resilience,Pakistan,Asie
consulting,startup,Nichols LLC/Andrew Coleman,Nichols LLC/Andrew Coleman,Optional optimal open architecture,Qualify,20,2023-02-11,2023-02-28,,Andre Davis,Michael Walters,Benjamin Sanchez%,Melissa Jones,Mrs. Emma Miller DVM,,,USD,59.0393727555868,59.0393727555868,consulting,E65200530,E65200530-363,Private,Supply Chain & Operations,Burundi,Afrique
tax,startup,"Hoffman, Weeks and Smith/Michele Olson","Hoffman, Weeks and Smith/Michele Olson",Ameliorated national focus group,Identify,15,2022-02-20,2022-11-19,,Michael Bell,Lisa Watson,Walter Thompson%,Thomas Alvarez,Chad Ellis,,,EUR,89.15185563770505,89.15185563770505,tax,E64669919,E64669919-364,Private,GCR,Lettonie,Europe
consulting,startup,Long-Conner/Matthew Robinson,Long-Conner/Matthew Robinson,Organized 24/7 installation,Qualify,25,2021-06-09,2022-03-13,,Emma Yates,Sabrina Melton,Mr. David Horton Jr.%,Kevin Carter,Jack Brown,,,USD,99.86569748295828,99.86569748295828,consulting,E67710397,E67710397-365,Private,Technology Assurance,Burkina Faso,Afrique
consulting,Telecommunications,"Weber, Cooper and Vasquez/Christina Dixon","Weber, Cooper and Vasquez/Christina Dixon",User-centric value-added instruction set,Qualify,30,2022-12-04,2023-07-10,,Isabel Moss,Adam Lopez,Theresa Baker%,Erika Miller,Michael Robinson,,,EUR,84.64660793700673,84.64660793700673,consulting,E65570743,E65570743-366,TMT,Sustainability,Allemagne,Europe
tax,Insurance,"King, Lawrence and Robertson/Kenneth Richards","King, Lawrence and Robertson/Kenneth Richards",Synergistic leadingedge info-mediaries,Identify,15,2022-06-20,2023-06-16,,Timothy May DVM,Sharon Carr,Molly Carrillo%,Elizabeth Henry,Timothy Baker,,,USD,95.71297121480148,95.71297121480148,tax,E62466518,E62466518-367,FS,Indirect,Arabie saoudite,Asie
sat,startup,Bartlett Group/Angela Potter,Bartlett Group/Angela Potter,Quality-focused 6thgeneration focus group,Lost,5,2023-12-28,2024-05-17,,Michael Henderson,Sarah Johnson,Sara Rasmussen%,Robert Hopkins,Steven Williamson,,,USD,68.85182055041159,68.85182055041159,sat,E66556535,E66556535-368,Private,EY-P,Maroc,Afrique
assurance,Telecommunications,Bolton-Ruiz/Tara Phelps,Bolton-Ruiz/Tara Phelps,Advanced asynchronous info-mediaries,Qualify,40,2021-02-06,2021-06-15,,David Castillo,Todd Fischer,Charles Quinn%,Stacy Davis,Donald Brennan,,,EUR,53.89085332591058,53.89085332591058,assurance,E66411203,E66411203-369,TMT,Audit & Governance,Russie,Europe
consulting,Telecommunications,Miller Group/Kelly Lee,Miller Group/Kelly Lee,Multi-lateral scalable core,Identify,15,2022-06-29,2022-10-17,,Stephanie Dennis,Heather Bates,Stephanie Johnson%,Patrick Harrington,John Tyler,,,USD,97.96764118458304,97.96764118458304,consulting,E61159121,E61159121-370,TMT,Customer & Growth,Congo Brazzaville,Afrique
tax,Wealth & Asset Management,Brown and Sons/Deanna Berg,Brown and Sons/Deanna Berg,Grass-roots incremental website,Declined,100,2023-10-24,2023-12-17,,Dr. Jesse Stokes MD,Charles Young,Mary Sullivan DDS%,Joseph Jackson,Chelsea Brown,,,USD,87.39569432646454,87.39569432646454,tax,E62849231,E62849231-371,FS,Indirect,Djibouti,Afrique
tax,Banking & Capital Markets,Barnett-Jones/John Kramer,Barnett-Jones/John Kramer,Mandatory mobile hardware,Declined,5,2021-09-14,2021-11-13,,Tiffany Berry,Jennifer Weaver,Jennifer Brady%,Jonathan Cruz,Colin Smith,,,EUR,86.73980740955955,86.73980740955955,tax,E63329376,E63329376-372,FS,PAS,Portugal,Europe
assurance,Banking & Capital Markets,"Cook, Terry and Williams/Jeremy Young","Cook, Terry and Williams/Jeremy Young",Secured intermediate encoding,Qualify,35,2021-07-20,2021-11-04,,Natasha Wilson,Margaret Reyes,Jesus Jimenez%,Tara Yates,Linda Mclean,,,EUR,74.40715924348672,74.40715924348672,assurance,E61762404,E61762404-373,FS,Finance,Italie,Europe
assurance,Banking & Capital Markets,Hall-Tanner/Amber Marquez,Hall-Tanner/Amber Marquez,Diverse analyzing support,Pursue,30,2022-12-22,2022-12-23,,John Haney,Adriana Gutierrez,Brandi Cox%,Mariah Luna,John Smith,,,USD,78.39905321648125,78.39905321648125,assurance,E64757448,E64757448-374,FS,Forensics,Jordanie,Asie
assurance,Telecommunications,Jones LLC/Emily Arnold,Jones LLC/Emily Arnold,Phased full-range complexity,Identify,15,2021-09-24,2021-10-23,,Kyle Fisher,Elizabeth Lawrence,Amy Jackson%,Jonathan Richards,Paul Fisher,,,EUR,72.16989018167945,72.16989018167945,assurance,E65027874,E65027874-375,TMT,Other Assurance,Luxembourg,Europe
tax,Health,"Santos, Henderson and Gregory/Chad Bradford","Santos, Henderson and Gregory/Chad Bradford",Cloned foreground success,Won,5,2022-03-11,2023-01-20,2023-02-24,Becky West,Gregory Ramsey,Melissa Guzman%,Kevin Young,Cathy Hoffman,approved,,EUR,82.31079981636339,82.31079981636339,tax,E63932185,E63932185-376,GPS,Law,Grèce,Europe
tax,Health,Jones LLC/Cynthia Klein,Jones LLC/Cynthia Klein,Right-sized radical utilization,Identify,10,2021-06-30,2021-12-29,,Rebecca Lynch,George Mooney,Jonathan Ayers%,Paul Diaz,Scott Anderson,,,USD,99.17468175600084,99.17468175600084,tax,E63037074,E63037074-377,GPS,International Tax Transaction Services,Togo,Afrique
assurance,startup,White-Jones/Laura King,White-Jones/Laura King,Proactive bi-directional hierarchy,Identify,20,2023-10-18,2024-08-03,,Jennifer Myers,Christopher Garcia,Jonathan Brewer%,Jeff Brooks MD,Tammy Hall,,,USD,74.15364619037895,74.15364619037895,assurance,E63682666,E63682666-378,Private,Technology Assurance,Burkina Faso,Afrique
consulting,Technology,Collins-Stafford/Catherine Jones,Collins-Stafford/Catherine Jones,Triple-buffered eco-centric protocol,Declined,100,2021-06-29,2022-02-13,,Anthony Nelson PhD,Alvin Wise,Mary King%,Mr. Phillip Clark DDS,Theresa Mcfarland,,,USD,94.75602871688127,94.75602871688127,consulting,E68112670,E68112670-379,TMT,Sustainability,Algérie,Afrique
consulting,Defense,"Barry, Bentley and Santos/Stephanie Lyons","Barry, Bentley and Santos/Stephanie Lyons",Cross-platform 24/7 paradigm,Declined,100,2023-11-22,2023-11-27,,Adam Lowery,John Nguyen,Gary Wilcox%,Andrew Patterson,Nicholas Lewis,,,EUR,99.16823769004417,99.16823769004417,consulting,E66044361,E66044361-380,GPS,Strategy & Transformation,Lettonie,Europe
sat,startup,"Russell, Nguyen and Hall/Dana Burton","Russell, Nguyen and Hall/Dana Burton",Implemented zero-defect encryption,Lost,5,2023-12-23,2024-05-07,,Heidi Boone,Alexis Lee,Ronald Dudley%,Ruben Schmidt,Melissa Saunders,,,USD,75.26344233006633,75.26344233006633,sat,E68551848,E68551848-381,Private,EY-P,Sierra Leone,Afrique
tax,Media & Entertainment,Conway-Rojas/Dennis Archer,Conway-Rojas/Dennis Archer,Multi-tiered modular secured line,Declined,100,2023-01-22,2023-07-16,,Christopher Avila,Lisa Mcknight,David Miles%,Marcia Pham,Jeremy Clarke,,,EUR,95.03835672316043,95.03835672316043,tax,E69096106,E69096106-382,TMT,Indirect,Lettonie,Europe
consulting,Media & Entertainment,Jordan Group/Lisa Garcia,Jordan Group/Lisa Garcia,Front-line responsive help-desk,Identify,15,2022-10-28,2022-12-30,,Samantha White,James Peterson,Phillip Mitchell%,Katie Donovan,Robert Gibbs,,,EUR,51.60783358917173,51.60783358917173,consulting,E66270385,E66270385-383,TMT,Technology Assurance,Lettonie,Europe
tax,Insurance,"Fernandez, Clark and Kelley/Colin Gomez","Fernandez, Clark and Kelley/Colin Gomez",Stand-alone radical website,Lost,20,2023-11-12,2024-02-29,,William Black,Walter Gray,Richard Myers%,Dalton Banks,Karen Ramirez,,,USD,71.57014809894793,71.57014809894793,tax,E69236191,E69236191-384,FS,PAS,Sierra Leone,Afrique
assurance,Wealth & Asset Management,"Cameron, Smith and Richardson/Connor Rogers","Cameron, Smith and Richardson/Connor Rogers",Grass-roots heuristic solution,Qualify,30,2022-06-24,2022-10-24,,Kim Grant,Lisa Terry,Jennifer Flores%,Ashley Jackson,Javier Trujillo,,,USD,65.95966279063333,65.95966279063333,assurance,E63915809,E63915809-385,FS,Audit & Governance,Pakistan,Asie
consulting,startup,Smith Group/Robert Lopez,Smith Group/Robert Lopez,Advanced web-enabled open architecture,Qualify,45,2021-01-26,2022-01-26,,Melissa Gutierrez,Brandi Bowers,Kyle Smith%,Jessica Murray,Antonio Bradshaw,,,USD,79.88252895203837,79.88252895203837,consulting,E64979308,E64979308-386,Private,Technology,Cameroun,Afrique
assurance,Defense,Lopez Inc/Steve Mullins DVM,Lopez Inc/Steve Mullins DVM,Implemented neutral capacity,Won,5,2023-05-08,2023-06-02,2023-07-11,Kevin Gomez,Phillip Cabrera,Amy Sanchez%,Adam Buck,James Johnson,approved,,USD,99.44037725300645,99.44037725300645,assurance,E63659388,E63659388-387,GPS,Audit & Governance,Sénégal,Afrique
sat,Banking & Capital Markets,"Lindsey, Le and Walker/Patricia Bailey","Lindsey, Le and Walker/Patricia Bailey",Inverse bottom-line product,Closing,100,2022-02-19,2022-06-29,,Curtis Hull,Natalie Sullivan,Manuel Smith%,Stephanie Henry,Melissa Delgado,,,USD,83.54512525495703,83.54512525495703,sat,E66640923,E66640923-388,FS,Transactions & Corporate Finance,Nigeria,Afrique
consulting,Health,Forbes Ltd/Tony Reyes,Forbes Ltd/Tony Reyes,Customer-focused human-resource frame,Lost,20,2023-09-10,2024-01-27,,Mary Simmons,Stephanie Klein,Jordan Aguirre%,Cynthia Alexander,Joseph Vang,,,EUR,94.32130435303004,94.32130435303004,consulting,E64288507,E64288507-389,GPS,Technology Assurance,Espagne,Europe
assurance,startup,"Cohen, Sanchez and Young/Craig Hebert","Cohen, Sanchez and Young/Craig Hebert",Automated multi-tasking standardization,Identify,20,2022-02-15,2022-10-22,,Christine Ramirez,Helen Anderson,Amber Murphy%,Rodney Ho,Robert Tyler,,,EUR,67.29437938500017,67.29437938500017,assurance,E64915034,E64915034-390,Private,Forensics,Espagne,Europe
consulting,Telecommunications,"Brown, Jackson and Martinez/Joseph Harmon","Brown, Jackson and Martinez/Joseph Harmon",Organic secondary website,Closing,5,2021-05-25,2021-09-19,,Sandra Hudson,Cassidy Gomez,Matthew Kidd%,Crystal Simpson,Erin Torres,,,EUR,67.11563063535071,67.11563063535071,consulting,E69579232,E69579232-391,TMT,Compliance and Resilience,Luxembourg,Europe
consulting,Technology,"Reilly, Spencer and Munoz/Collin Craig","Reilly, Spencer and Munoz/Collin Craig",Multi-layered homogeneous function,Qualify,50,2021-09-25,2022-08-16,,James Edwards,Christopher Armstrong,Jonathan Hampton%,Sharon Underwood,Nancy Riddle,,,USD,96.7631618676761,96.7631618676761,consulting,E61982457,E61982457-392,TMT,Strategy & Transformation,Bénin,Afrique
sat,Telecommunications,Fields LLC/Andrea Faulkner,Fields LLC/Andrea Faulkner,Distributed 24/7 architecture,Identify,20,2021-11-07,2022-03-20,,Robert Warren,Erin Taylor,Matthew Cortez%,James Mccarthy,Melissa Garcia,,,USD,93.46997266229356,93.46997266229356,sat,E65058181,E65058181-393,TMT,EY-P,Djibouti,Afrique
tax,Telecommunications,Lee-Mcdonald/Yolanda Mills,Lee-Mcdonald/Yolanda Mills,Secured multimedia function,Qualify,40,2022-02-24,2022-04-06,,Mark Stuart,Steven Kelly,Jason Fernandez DDS%,Mr. Harold Campbell,Donna Allen,,,USD,53.3434096554581,53.3434096554581,tax,E63400498,E63400498-394,TMT,Law,Sierra Leone,Afrique
